customer_id,subscription_type,plan_type,avg_articles_per_week,days_since_last_login,support_tickets_last_90d,email_open_rate,time_spent_per_session_mins,region,most_read_category,completion_rate,article_skips_per_week,primary_device,last_campaign_engaged,campaign_ctr,nps_score,sentiment_score,csat_score,customer_age,gender,signup_source,payment_method,churn,tenure_days,discount_used_last_renewal_encoded,auto_renew_encoded,previous_renewal_status_encoded,downgrade_history_encoded
904,Digital,Monthly,4.59,4,1,0.41,7.28,Asia,Technology,0.91,0,Desktop,Newsletter Promo,0.32,-26,-0.35,4,18,Female,Web,Credit Card,0,435,1,1,0,0
905,Digital,Annual,3.55,9,0,0.04,6.82,North America,Culture,0.86,0,Mobile,,0.0,87,0.49,5,19,Female,Web,Debit Card,0,1677,1,1,1,0
906,Digital,Monthly,3.22,24,0,0.5,10.77,North America,Finance,0.54,1,Mobile,,0.01,14,-0.04,2,68,Male,Web,PayPal,1,1198,0,0,0,1
907,Digital+Print,Annual,1.68,1,1,0.55,9.36,Europe,Technology,0.84,0,Desktop,,0.55,54,0.58,1,39,Male,Web,PayPal,0,1086,0,1,1,0
908,Digital+Print,Monthly,1.93,8,2,0.56,7.78,North America,Politics,0.48,2,Desktop,Survey,0.15,82,0.13,3,34,Other,Web,Debit Card,1,1624,0,0,1,1
909,Espresso,Monthly,4.78,10,1,0.71,11.71,Europe,Technology,0.53,1,Desktop,,0.55,-70,0.75,2,64,Female,Mobile App,Credit Card,0,1054,1,1,1,0
910,Digital,Monthly,5.15,3,3,0.18,16.89,North America,Environment,0.38,1,Mobile,,0.33,22,0.05,1,41,Male,Web,Credit Card,0,276,1,1,1,0
911,Digital,Monthly,2.64,21,1,0.25,16.56,Europe,Politics,0.95,1,Desktop,Retention Offer,0.12,57,0.5,1,67,Female,Web,PayPal,1,624,1,0,1,0
912,Digital+Print,Annual,3.07,21,1,0.81,2.31,Others,Culture,0.5,0,Mobile,Retention Offer,0.15,-34,-0.28,3,38,Male,Mobile App,Credit Card,0,1435,0,0,1,0
913,Digital,Annual,1.64,21,0,0.95,12.31,Europe,Technology,0.66,2,Desktop,Retention Offer,0.36,-88,0.62,4,57,Male,Mobile App,Credit Card,1,710,1,1,1,0
914,Digital+Print,Monthly,4.76,1,1,0.14,9.29,Asia,Politics,0.57,3,Mobile,Survey,0.46,-42,-1.04,1,46,Female,Referral,Credit Card,0,1600,0,1,0,0
915,Espresso,Monthly,4.0,22,0,0.5,10.62,Europe,Environment,0.97,1,Desktop,Newsletter Promo,0.13,-47,0.38,3,31,Female,Mobile App,Credit Card,1,1725,1,0,1,0
916,Digital,Annual,5.91,28,1,0.21,8.41,Europe,Finance,0.53,0,Desktop,,0.24,3,0.22,5,25,Male,Mobile App,PayPal,0,900,0,1,1,0
917,Digital+Print,Annual,1.68,5,1,0.06,10.47,Others,Finance,0.84,1,Mobile,,0.18,-80,0.11,1,47,Female,Web,Credit Card,0,146,0,1,1,0
918,Digital,Monthly,2.43,26,0,0.33,10.61,Asia,Politics,0.9,1,Mobile,,0.23,-58,-1.05,1,39,Female,Mobile App,Credit Card,0,1508,0,1,1,0
919,Digital+Print,Monthly,3.35,13,0,0.14,7.68,Asia,Politics,0.6,0,Desktop,,0.09,-90,-0.21,4,40,Male,Mobile App,Credit Card,0,1072,1,1,0,0
920,Digital,Monthly,3.97,0,2,0.71,6.41,North America,Culture,0.56,0,Desktop,Newsletter Promo,0.22,8,0.63,4,57,Male,Mobile App,Credit Card,0,1494,1,1,1,0
921,Digital+Print,Monthly,2.68,17,1,0.53,8.21,Europe,Technology,0.82,2,Desktop,,0.33,-34,-0.39,5,68,Male,Web,PayPal,0,1301,0,1,1,0
922,Digital,Monthly,1.69,6,2,0.14,10.94,North America,Environment,0.94,1,Desktop,Retention Offer,0.36,65,-0.7,1,30,Male,Mobile App,Credit Card,0,189,0,1,0,0
923,Digital,Monthly,4.32,0,0,0.01,12.4,Europe,Politics,0.83,1,Mobile,Retention Offer,0.57,-6,-0.5,4,45,Female,Mobile App,Credit Card,0,444,1,1,0,0
924,Digital,Monthly,4.08,0,2,0.81,13.41,Europe,Politics,0.46,1,Mobile,Retention Offer,0.11,51,0.63,3,47,Male,Web,Credit Card,0,94,0,0,1,0
925,Digital,Annual,1.63,0,2,0.18,8.02,Asia,Politics,0.92,1,Mobile,Newsletter Promo,0.38,5,0.26,1,22,Male,Mobile App,Credit Card,0,1644,1,1,1,0
926,Digital,Monthly,5.03,23,0,0.61,11.14,Asia,Finance,0.57,3,Mobile,Newsletter Promo,0.18,-50,0.74,3,27,Female,Web,Credit Card,0,559,0,1,1,0
927,Digital+Print,Monthly,4.76,3,0,0.34,13.85,Europe,Environment,0.7,0,Desktop,,0.26,88,0.38,2,56,Other,Mobile App,PayPal,0,302,0,1,1,0
928,Digital+Print,Monthly,3.2,3,1,0.59,14.66,North America,Technology,0.88,1,Mobile,Newsletter Promo,0.47,-55,-0.4,5,26,Female,Mobile App,Credit Card,0,1745,1,1,1,0
929,Digital,Monthly,3.12,28,1,0.32,9.76,Asia,Finance,0.43,0,Tablet,,0.16,-58,0.95,4,31,Female,Web,Credit Card,0,1353,1,1,1,0
930,Digital,Monthly,3.83,17,1,0.09,9.12,North America,Culture,0.85,0,Desktop,Retention Offer,0.22,-74,-0.27,2,55,Female,Mobile App,PayPal,0,797,0,1,0,0
931,Digital+Print,Monthly,1.71,26,1,0.22,10.76,Europe,Culture,0.72,1,Desktop,Retention Offer,0.44,-16,-0.38,4,27,Female,Mobile App,PayPal,1,43,0,1,1,1
932,Digital,Monthly,3.05,10,2,0.19,5.4,North America,Politics,0.93,2,Tablet,,0.19,57,0.16,2,50,Male,Web,Credit Card,0,55,1,1,1,1
933,Digital+Print,Monthly,0.0,26,2,0.43,9.23,North America,Culture,0.42,1,Mobile,Survey,0.38,-7,0.24,4,28,Male,Web,Credit Card,1,284,0,0,1,0
934,Digital+Print,Monthly,4.31,0,1,0.66,12.98,Others,Finance,0.59,2,Desktop,,0.1,26,0.45,5,57,Female,Mobile App,Credit Card,0,1468,1,1,1,0
935,Digital+Print,Monthly,0.66,27,0,0.26,12.57,North America,Politics,0.88,0,Mobile,Survey,0.23,90,-0.14,1,23,Male,Web,Credit Card,1,373,0,1,1,0
936,Digital,Annual,5.26,9,1,0.01,8.92,Europe,Politics,0.31,3,Mobile,,0.41,-91,0.74,3,34,Male,Web,Credit Card,0,486,0,0,1,0
937,Digital+Print,Monthly,2.5,8,1,0.52,10.87,North America,Finance,0.38,0,Desktop,,0.71,30,-0.29,2,53,Female,Mobile App,Credit Card,0,603,1,1,1,0
938,Digital,Annual,2.68,22,2,0.61,6.7,Others,Finance,0.99,1,Mobile,,0.42,-41,-0.52,3,23,Male,Referral,Credit Card,0,663,1,1,1,0
939,Digital,Monthly,2.06,3,1,0.96,12.81,Asia,Politics,0.5,0,Tablet,,0.66,-74,-0.95,3,64,Male,Web,PayPal,0,206,0,1,1,0
940,Digital,Monthly,2.57,27,2,0.59,9.69,North America,Politics,0.98,3,Desktop,Retention Offer,0.08,22,-0.09,4,27,Male,Web,PayPal,1,789,1,0,1,0
941,Digital,Monthly,5.13,5,0,0.47,8.9,North America,Culture,0.43,0,Desktop,,0.12,72,0.45,1,66,Male,Mobile App,Credit Card,0,1622,0,0,1,0
942,Digital,Monthly,0.0,29,2,0.57,8.55,Europe,Environment,0.55,2,Mobile,Newsletter Promo,0.21,-39,0.39,4,59,Female,Mobile App,Credit Card,1,1124,0,1,1,0
943,Digital+Print,Annual,4.92,15,2,0.93,9.75,North America,Culture,0.83,1,Desktop,Newsletter Promo,0.37,51,0.18,3,22,Female,Mobile App,Credit Card,0,641,1,0,1,0
944,Digital,Annual,3.51,1,1,0.83,8.21,Europe,Politics,0.76,2,Mobile,,0.43,-55,-0.21,5,36,Female,Web,Credit Card,0,1611,1,1,1,0
945,Digital,Annual,1.19,22,0,0.32,12.63,North America,Politics,0.71,0,Desktop,Retention Offer,0.15,25,0.65,1,24,Female,Mobile App,Credit Card,1,469,1,1,0,0
946,Digital+Print,Monthly,1.39,17,0,0.24,8.42,North America,Politics,0.67,2,Mobile,Newsletter Promo,0.18,71,0.07,1,41,Female,Web,PayPal,1,1061,0,0,0,0
947,Digital+Print,Monthly,5.51,9,1,0.26,16.37,Europe,Politics,0.89,1,Desktop,Retention Offer,0.46,-38,0.22,3,68,Female,Mobile App,Credit Card,0,612,0,1,1,0
948,Digital,Monthly,1.58,23,0,0.5,15.86,North America,Technology,0.46,1,Mobile,Survey,0.36,-97,-0.56,4,59,Male,Web,Credit Card,1,1610,0,1,0,0
949,Digital+Print,Monthly,1.27,23,0,0.74,6.43,Asia,Technology,0.61,1,Mobile,Retention Offer,0.05,-85,-0.91,5,36,Female,Mobile App,Credit Card,1,593,0,1,1,0
950,Digital+Print,Monthly,4.71,16,0,0.5,10.28,North America,Technology,0.41,1,Mobile,Newsletter Promo,0.31,78,0.46,2,28,Female,Mobile App,PayPal,0,537,1,1,0,0
951,Digital,Monthly,3.51,12,1,0.07,7.4,North America,Technology,0.72,0,Mobile,,0.07,-27,1.28,4,20,Female,Mobile App,PayPal,0,1792,0,1,1,0
952,Digital+Print,Monthly,1.59,23,0,0.72,8.69,Others,Politics,0.48,0,Desktop,,0.23,11,0.25,1,47,Female,Web,PayPal,1,589,1,1,1,0
953,Digital,Monthly,3.32,17,3,0.81,18.01,Europe,Finance,0.53,2,Mobile,Retention Offer,0.15,0,0.46,4,60,Male,Mobile App,Credit Card,0,899,0,1,1,1
954,Digital+Print,Annual,1.46,21,1,0.29,8.77,Asia,Technology,0.63,0,Mobile,Newsletter Promo,0.24,75,0.45,2,55,Male,Referral,PayPal,0,1170,0,1,1,0
955,Digital,Annual,4.65,12,0,0.66,11.44,North America,Finance,0.32,2,Desktop,Retention Offer,0.12,92,0.06,5,23,Female,Referral,PayPal,0,1460,0,1,0,1
956,Digital,Annual,4.59,16,0,0.43,12.17,Europe,Politics,0.36,1,Mobile,Newsletter Promo,0.49,96,-0.75,5,64,Male,Referral,Credit Card,0,1354,0,1,1,0
957,Digital,Monthly,3.8,4,1,0.89,6.0,Asia,Finance,0.78,0,Mobile,Retention Offer,0.42,-56,0.39,2,52,Male,Web,Credit Card,0,1602,0,1,1,0
958,Digital,Monthly,3.54,10,0,0.85,6.58,North America,Politics,0.6,0,Desktop,Newsletter Promo,0.33,30,0.79,2,39,Male,Web,PayPal,0,477,1,1,1,1
959,Digital,Monthly,5.64,6,0,0.53,5.18,Asia,Politics,0.91,1,Mobile,,0.3,-84,0.3,3,28,Male,Web,Debit Card,0,1058,0,0,1,1
960,Digital+Print,Annual,3.0,28,2,0.69,6.46,Europe,Culture,0.79,3,Mobile,,0.06,64,-0.08,1,25,Male,Web,Debit Card,0,698,1,1,1,0
961,Digital,Monthly,1.23,9,1,0.88,0.0,North America,Culture,0.31,0,Mobile,,0.17,-96,0.25,3,44,Female,Web,Credit Card,1,990,0,0,1,0
962,Digital,Monthly,3.67,16,1,0.5,12.18,Europe,Politics,0.73,1,Mobile,Newsletter Promo,0.47,74,0.01,4,46,Other,Mobile App,Debit Card,0,933,1,1,1,1
963,Digital,Annual,6.13,14,1,0.31,18.22,Europe,Politics,0.37,2,Desktop,Newsletter Promo,0.48,-57,0.7,2,25,Male,Mobile App,Credit Card,0,1755,0,1,0,0
964,Digital+Print,Monthly,1.48,17,1,0.75,10.59,North America,Technology,0.85,1,Mobile,,0.3,60,0.15,3,40,Male,Mobile App,Credit Card,1,69,1,1,1,0
965,Digital+Print,Monthly,2.46,22,1,0.22,4.33,Europe,Politics,0.99,0,Desktop,Retention Offer,0.14,-80,0.41,1,46,Female,Mobile App,Debit Card,0,173,0,1,1,0
966,Digital+Print,Monthly,3.62,21,1,0.39,7.43,North America,Finance,0.67,1,Mobile,,0.17,94,0.61,1,33,Male,Web,PayPal,0,1764,1,1,1,0
967,Digital+Print,Monthly,2.92,18,1,0.87,8.16,Europe,Politics,0.78,1,Mobile,,0.27,-33,0.41,2,52,Female,Mobile App,PayPal,0,123,1,1,0,0
968,Digital,Monthly,1.53,29,2,0.72,5.93,Asia,Politics,0.47,1,Mobile,,0.11,-69,0.08,3,25,Male,Web,PayPal,1,1420,0,1,1,0
969,Digital+Print,Monthly,4.68,25,2,0.4,13.44,Europe,Culture,0.61,1,Desktop,Newsletter Promo,0.04,-77,-0.71,5,25,Other,Web,PayPal,0,1384,0,1,1,1
970,Digital,Monthly,6.48,1,1,0.21,13.24,Others,Culture,0.9,1,Tablet,Newsletter Promo,0.4,62,0.27,2,62,Male,Web,Credit Card,0,454,0,1,0,0
971,Digital+Print,Monthly,3.29,25,2,0.36,5.38,North America,Politics,0.42,1,Desktop,,0.7,45,0.52,4,50,Female,Mobile App,Debit Card,0,1257,1,1,1,0
972,Digital,Annual,1.64,3,0,0.28,12.9,Europe,Finance,0.49,1,Tablet,,0.51,-34,-0.75,3,59,Female,Referral,Debit Card,0,796,0,0,1,1
973,Digital+Print,Monthly,0.68,2,2,0.18,16.11,Asia,Politics,0.61,1,Mobile,Newsletter Promo,0.14,2,0.26,3,22,Female,Web,Credit Card,0,1200,0,1,1,1
974,Digital,Monthly,3.39,6,1,0.74,17.61,Europe,Politics,0.8,2,Mobile,Survey,0.56,-47,0.06,2,54,Female,Web,Credit Card,0,267,0,1,0,0
975,Digital,Monthly,4.66,23,1,0.25,21.46,Europe,Environment,0.56,2,Mobile,Retention Offer,0.08,53,-1.08,3,34,Female,Mobile App,Credit Card,0,1062,0,1,0,0
976,Digital,Annual,3.71,17,0,0.45,6.39,North America,Technology,0.95,2,Mobile,Retention Offer,0.38,87,0.22,3,39,Female,Mobile App,PayPal,0,371,1,0,0,1
977,Digital,Monthly,3.0,9,3,0.39,21.3,North America,Finance,0.37,1,Mobile,,0.28,24,0.74,4,31,Female,Mobile App,PayPal,0,1718,0,1,1,0
978,Digital,Monthly,2.12,6,0,0.98,8.58,North America,Culture,0.56,0,Mobile,,0.13,16,0.06,4,55,Female,Web,Debit Card,0,1582,1,0,1,0
979,Digital,Annual,1.36,7,1,0.39,7.63,Others,Culture,0.8,3,Mobile,Survey,0.23,-36,-0.99,5,49,Male,Mobile App,Credit Card,0,138,1,1,1,0
980,Digital+Print,Annual,4.25,5,0,0.08,11.31,North America,Culture,0.46,2,Mobile,Newsletter Promo,0.05,78,0.23,4,31,Male,Web,PayPal,0,1151,0,1,0,1
981,Digital,Monthly,4.37,21,1,0.09,7.67,Asia,Politics,0.76,2,Mobile,Retention Offer,0.22,13,0.6,5,61,Male,Web,PayPal,0,1127,1,1,0,1
982,Digital,Annual,0.68,25,1,0.59,11.6,Europe,Politics,0.41,1,Mobile,,0.24,87,-0.38,4,37,Male,Web,Credit Card,1,1202,0,0,1,0
983,Digital+Print,Monthly,5.38,0,1,0.6,4.72,North America,Technology,0.34,3,Desktop,Newsletter Promo,0.21,86,-0.07,5,39,Female,Referral,PayPal,0,1148,1,1,1,1
984,Digital,Monthly,3.86,3,0,0.42,9.04,Europe,Finance,0.38,1,Mobile,Newsletter Promo,0.03,-25,-0.13,4,47,Male,Web,Credit Card,0,293,0,1,1,1
985,Digital+Print,Monthly,5.1,13,0,0.43,15.14,Asia,Environment,0.95,2,Desktop,,0.11,-84,0.09,4,50,Female,Mobile App,PayPal,0,693,1,1,1,0
986,Digital,Monthly,0.99,16,2,0.05,9.77,Asia,Technology,0.69,2,Desktop,Retention Offer,0.25,48,-0.15,2,22,Female,Web,PayPal,1,874,0,1,1,0
987,Digital,Annual,0.95,19,0,0.52,10.57,North America,Environment,0.86,0,Mobile,,0.79,94,0.71,4,35,Female,Web,PayPal,1,994,0,0,1,0
988,Digital,Monthly,2.78,17,1,0.5,11.9,North America,Politics,0.53,1,Mobile,Newsletter Promo,0.17,7,0.7,5,63,Female,Referral,Credit Card,0,398,0,1,1,0
989,Digital,Monthly,3.75,10,0,0.15,14.68,North America,Culture,0.71,0,Mobile,,0.54,-73,-0.27,2,24,Male,Web,Credit Card,0,1273,0,1,1,0
990,Digital+Print,Annual,5.69,28,2,0.1,3.38,North America,Finance,0.65,1,Desktop,,0.56,-57,0.71,5,46,Other,Mobile App,PayPal,0,980,1,1,0,1
991,Digital,Annual,4.06,20,0,0.12,12.34,Europe,Environment,0.96,1,Mobile,Retention Offer,0.29,97,-0.79,4,64,Male,Referral,Credit Card,0,1591,0,0,0,1
992,Digital+Print,Monthly,2.64,25,1,0.1,8.93,Asia,Politics,0.82,1,Mobile,Newsletter Promo,0.06,89,-0.37,4,26,Female,Mobile App,Credit Card,0,1472,1,1,0,1
993,Digital,Monthly,1.46,13,0,0.61,10.67,North America,Finance,0.81,0,Mobile,Newsletter Promo,0.41,69,0.35,5,64,Male,Web,Credit Card,0,143,0,1,0,0
994,Digital+Print,Monthly,4.85,8,2,0.2,14.24,Asia,Culture,0.33,3,Desktop,Retention Offer,0.15,-7,0.08,3,65,Male,Mobile App,Credit Card,0,1025,1,1,1,0
995,Digital+Print,Annual,1.55,26,2,0.25,5.22,Europe,Finance,0.68,4,Mobile,,0.2,-79,0.11,2,58,Female,Mobile App,PayPal,1,1638,0,0,1,1
996,Digital,Monthly,5.44,14,2,0.17,5.95,North America,Finance,0.63,1,Desktop,Survey,0.63,-63,0.22,2,24,Female,Referral,PayPal,0,149,0,1,0,0
997,Digital+Print,Annual,2.57,11,1,0.96,2.26,North America,Environment,0.95,0,Mobile,,0.17,-87,-0.21,4,24,Male,Mobile App,Credit Card,0,1767,0,0,1,0
998,Espresso,Monthly,5.39,9,0,0.85,7.8,Asia,Finance,0.48,3,Desktop,,0.43,10,0.66,2,66,Female,Web,PayPal,0,1754,1,1,1,1
999,Digital,Monthly,4.02,18,0,0.23,15.32,Asia,Technology,0.49,0,Desktop,Newsletter Promo,0.21,21,0.38,5,60,Male,Mobile App,Credit Card,1,896,0,0,1,0
1000,Digital+Print,Monthly,2.79,23,2,0.33,9.52,Europe,Politics,0.59,0,Mobile,Newsletter Promo,0.31,53,-0.01,4,23,Male,Web,Credit Card,0,1120,1,1,0,0
